universityName,province,majorCode,majorName,degreeType,studyMode,examSubjects,reexaminationLine,actualEnrollment,registrationCount,admissionYear,universityLevel,plannedEnrollment,nationalLine,sourceName,sourceUrl,sourceYear,remarks
北京化工大学,北京,0854,计算机技术,专业学位,FULL_TIME,待补充,291,27,27,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线291分,录取最高361分,平均321.9分,录取27人"
北京化工大学,北京,0854,控制工程,专业学位,FULL_TIME,待补充,305,56,56,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线305分,录取最高403分,平均342.2分,录取56人"
北京大学,北京,0812,计算机系统结构,学术学位,FULL_TIME,待补充,348,8,8,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线348分,录取最高427分,平均384.0分,录取8人"
北京大学,北京,0812,计算机软件与理论,学术学位,FULL_TIME,待补充,380,9,9,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线380分,录取最高424分,平均407.3分,录取9人"
北京大学,北京,0812,计算机应用技术,学术学位,FULL_TIME,待补充,379,4,4,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线379分,录取最高411分,平均396.8分,录取4人"
北京大学,北京,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,82,19,19,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线82分,录取最高424分,平均337.0分,录取19人"
北京大学,北京,0854,电子信息,专业学位,FULL_TIME,待补充,348,423,423,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线348分,录取最高438分,平均392.3分,录取423人"
北京师范大学,北京,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,333,26,26,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线333分,录取最高382分,平均352.0分,录取26人"
北京理工大学,北京,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,335,47,47,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线335分,录取最高395分,平均361.5分,录取47人"
北京理工大学,北京,0835,软件工程,学术学位,FULL_TIME,待补充,330,74,74,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线330分,录取最高424分,平均372.1分,录取74人"
北京理工大学,北京,0839,网络空间安全,学术学位,FULL_TIME,待补充,310,16,16,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线310分,录取最高387分,平均348.9分,录取16人"
北京理工大学,北京,0839,网络与信息安全,学术学位,FULL_TIME,待补充,309,19,19,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线309分,录取最高392分,平均346.5分,录取19人"
北京理工大学,北京,0854,新一代电子信息技术,专业学位,FULL_TIME,待补充,318,30,30,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线318分,录取最高379分,平均342.8分,录取30人"
北京理工大学,北京,0854,大数据技术与工程,专业学位,FULL_TIME,待补充,329,5,5,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线329分,录取最高379分,平均343.8分,录取5人"
北京理工大学,北京,0854,人工智能,专业学位,FULL_TIME,待补充,355,7,7,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线355分,录取最高389分,平均365.0分,录取7人"
北京理工大学,北京,0854,计算机技术,专业学位,FULL_TIME,待补充,329,64,64,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线329分,录取最高427分,平均362.1分,录取64人"
北京科技大学,北京,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,300,28,39,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线300分,录取最高402分,平均345.4分,录取28人"
北京科技大学,北京,0854,控制工程,专业学位,FULL_TIME,待补充,307,77,109,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线307分,录取最高402分,平均359.4分,录取77人"
北京科技大学,北京,0854,计算机技术,专业学位,FULL_TIME,待补充,305,40,57,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线305分,录取最高379分,平均336.0分,录取40人"
北京航空航天大学,北京,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,318,46,66,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线318分,录取最高427分,平均369.8分,录取46人"
北京航空航天大学,北京,0835,软件工程,学术学位,FULL_TIME,待补充,314,18,21,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线314分,录取最高423分,平均366.9分,录取18人"
北京航空航天大学,北京,0854,电子信息,专业学位,FULL_TIME,待补充,301,210,245,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线301分,录取最高420分,平均348.6分,录取210人"
北京邮电大学,北京,0835,软件工程,学术学位,FULL_TIME,待补充,277,11,12,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线277分,录取最高322分,平均298.5分,录取11人"
北京邮电大学,北京,0839,网络空间安全,学术学位,FULL_TIME,待补充,313,67,90,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线313分,录取最高402分,平均345.3分,录取67人"
北京邮电大学,北京,0839,网络与信息安全,学术学位,FULL_TIME,待补充,314,67,85,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线314分,录取最高396分,平均346.8分,录取67人"
北京邮电大学,北京,0854,新一代电子信息技术,专业学位,FULL_TIME,待补充,313,214,302,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线313分,录取最高416分,平均361.1分,录取214人"
北京邮电大学,北京,0854,计算机技术,专业学位,FULL_TIME,待补充,325,4,4,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线325分,录取最高344分,平均331.0分,录取4人"
北京邮电大学,北京,0854,人工智能,专业学位,FULL_TIME,待补充,287,124,148,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线287分,录取最高430分,平均348.8分,录取124人"
华东师范大学,上海,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,324,71,71,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线324分,录取最高430分,平均370.8分,录取71人"
华东师范大学,上海,0835,软件工程,学术学位,FULL_TIME,待补充,275,246,246,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线275分,录取最高421分,平均330.6分,录取246人"
华东师范大学,上海,0854,计算机技术,专业学位,FULL_TIME,待补充,273,70,70,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线273分,录取最高371分,平均307.6分,录取70人"
华东师范大学,上海,0854,大数据技术与工程,专业学位,FULL_TIME,待补充,298,82,82,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线298分,录取最高399分,平均347.8分,录取82人"
华东师范大学,上海,0854,人工智能,专业学位,FULL_TIME,待补充,274,16,16,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线274分,录取最高377分,平均320.4分,录取16人"
华中农业大学,湖北,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,275,32,32,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线275分,录取最高390分,平均308.7分,录取32人"
华中师范大学,湖北,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,293,81,97,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线293分,录取最高390分,平均324.6分,录取81人"
华中师范大学,湖北,0835,软件工程,学术学位,FULL_TIME,待补充,303,62,76,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线303分,录取最高374分,平均334.2分,录取62人"
华中师范大学,湖北,0854,人工智能,专业学位,FULL_TIME,待补充,287,37,45,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线287分,录取最高377分,平均325.7分,录取37人"
华中师范大学,湖北,0854,计算机技术,专业学位,FULL_TIME,待补充,316,31,38,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线316分,录取最高384分,平均340.5分,录取31人"
华中科技大学,湖北,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,345,40,42,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线345分,录取最高417分,平均373.9分,录取40人"
华中科技大学,湖北,0854,计算机技术,专业学位,FULL_TIME,待补充,341,209,214,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线341分,录取最高425分,平均369.7分,录取209人"
华南理工大学,广东,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,337,32,32,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线337分,录取最高412分,平均360.3分,录取32人"
华南理工大学,广东,0854,计算机技术,专业学位,FULL_TIME,待补充,342,77,77,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线342分,录取最高420分,平均367.3分,录取77人"
南京大学,江苏,0835,软件工程,学术学位,FULL_TIME,待补充,312,104,129,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线312分,录取最高428分,平均382.0分,录取104人"
南京大学,江苏,0854,人工智能,专业学位,FULL_TIME,待补充,334,9,9,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线334分,录取最高390分,平均351.4分,录取9人"
南京理工大学,江苏,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,350,8,8,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线350分,录取最高368分,平均358.9分,录取8人"
南开大学,天津,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,335,4,4,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线335分,录取最高365分,平均350.0分,录取4人"
南开大学,天津,0835,软件工程,学术学位,FULL_TIME,待补充,310,56,92,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线310分,录取最高427分,平均376.9分,录取56人"
南开大学,天津,0839,网络空间安全,学术学位,FULL_TIME,待补充,352,1,2,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线352分,录取最高352分,平均352.0分,录取1人"
南开大学,天津,0839,网络与信息安全,学术学位,FULL_TIME,待补充,372,2,2,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线372分,录取最高409分,平均390.5分,录取2人"
南开大学,天津,0854,电子信息,专业学位,FULL_TIME,待补充,361,49,57,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线361分,录取最高428分,平均388.2分,录取49人"
南开大学,天津,0854,计算机技术,专业学位,FULL_TIME,待补充,311,5,5,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线311分,录取最高413分,平均371.0分,录取5人"
南昌大学,江西,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,303,28,28,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线303分,录取最高379分,平均334.8分,录取28人"
南昌大学,江西,0835,软件工程,学术学位,FULL_TIME,待补充,326,43,43,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线326分,录取最高383分,平均349.4分,录取43人"
南昌大学,江西,0839,网络与信息安全,学术学位,FULL_TIME,待补充,331,18,18,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线331分,录取最高398分,平均346.8分,录取18人"
南昌大学,江西,0854,计算机技术,专业学位,FULL_TIME,待补充,341,100,100,2023,211,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线341分,录取最高404分,平均360.4分,录取100人"
厦门大学,福建,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,311,10,10,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线311分,录取最高398分,平均342.9分,录取10人"
厦门大学,福建,0835,软件工程,学术学位,FULL_TIME,待补充,381,9,9,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线381分,录取最高405分,平均391.3分,录取9人"
厦门大学,福建,0854,计算机技术,专业学位,FULL_TIME,待补充,350,40,40,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线350分,录取最高426分,平均386.6分,录取40人"
厦门大学,福建,0854,人工智能,专业学位,FULL_TIME,待补充,348,67,67,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线348分,录取最高421分,平均380.7分,录取67人"
同济大学,上海,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,339,31,33,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线339分,录取最高401分,平均363.7分,录取31人"
同济大学,上海,0854,电子信息,专业学位,FULL_TIME,待补充,337,63,78,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线337分,录取最高411分,平均377.8分,录取63人"
同济大学,上海,0854,控制理论与控制工程,专业学位,FULL_TIME,待补充,374,2,3,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线374分,录取最高376分,平均375.0分,录取2人"
哈尔滨工业大学,黑龙江,0812,计算机科学与技术,学术学位,FULL_TIME,待补充,375,12,12,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线375分,录取最高415分,平均389.6分,录取12人"
哈尔滨工业大学,黑龙江,0812,081202-计算机科学与技术,学术学位,FULL_TIME,待补充,397,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线397分,录取最高397分,平均397.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081203-计算机科学与技术,学术学位,FULL_TIME,待补充,395,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线395分,录取最高395分,平均395.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081204-计算机科学与技术,学术学位,FULL_TIME,待补充,360,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线360分,录取最高360分,平均360.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081205-计算机科学与技术,学术学位,FULL_TIME,待补充,373,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线373分,录取最高373分,平均373.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081206-计算机科学与技术,学术学位,FULL_TIME,待补充,347,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线347分,录取最高347分,平均347.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081207-计算机科学与技术,学术学位,FULL_TIME,待补充,359,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线359分,录取最高359分,平均359.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081208-计算机科学与技术,学术学位,FULL_TIME,待补充,356,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线356分,录取最高356分,平均356.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081209-计算机科学与技术,学术学位,FULL_TIME,待补充,363,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线363分,录取最高363分,平均363.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081210-计算机科学与技术,学术学位,FULL_TIME,待补充,368,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线368分,录取最高368分,平均368.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081211-计算机科学与技术,学术学位,FULL_TIME,待补充,367,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线367分,录取最高367分,平均367.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081212-计算机科学与技术,学术学位,FULL_TIME,待补充,360,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线360分,录取最高360分,平均360.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081213-计算机科学与技术,学术学位,FULL_TIME,待补充,383,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线383分,录取最高383分,平均383.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081214-计算机科学与技术,学术学位,FULL_TIME,待补充,367,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线367分,录取最高367分,平均367.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081215-计算机科学与技术,学术学位,FULL_TIME,待补充,359,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线359分,录取最高359分,平均359.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081216-计算机科学与技术,学术学位,FULL_TIME,待补充,349,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线349分,录取最高349分,平均349.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081217-计算机科学与技术,学术学位,FULL_TIME,待补充,355,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线355分,录取最高355分,平均355.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081218-计算机科学与技术,学术学位,FULL_TIME,待补充,312,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线312分,录取最高312分,平均312.0分,录取1人"
哈尔滨工业大学,黑龙江,0812,081219-计算机科学与技术,学术学位,FULL_TIME,待补充,310,1,1,2023,985,,,CPEER推算(录取最低分),https://github.com/Younai2021/CPEER-Dataset,2023,"推算复试线310分,录取最高310分,平均310.0分,录取1人"
